Call_Id,Agent,Topic,Resolved,Speed_of_answer_in_seconds,Satisfaction_rating,Datetime,Answered,TalkDurationSeconds
ID4405,Joe,Admin Support,0,,,2021-03-19 14:18:14,0,
ID4406,Diane,Admin Support,1,98.0,4.0,2021-03-19 14:18:14,1,407.0
ID4407,Jim,Streaming,1,96.0,2.0,2021-03-19 15:21:36,1,349.0
ID4408,Diane,Payment related,0,,,2021-03-19 15:21:36,0,
ID4409,Joe,Payment related,1,60.0,1.0,2021-03-19 15:24:29,1,77.0
ID4410,Joe,Contract related,1,115.0,3.0,2021-03-19 15:24:29,1,296.0
ID4411,Martha,Contract related,1,86.0,4.0,2021-03-19 15:28:48,1,137.0
ID4412,Martha,Payment related,1,99.0,2.0,2021-03-19 15:28:48,1,130.0
ID4413,Greg,Admin Support,0,55.0,4.0,2021-03-19 15:34:34,1,211.0
ID4414,Joe,Streaming,0,100.0,2.0,2021-03-19 15:34:34,1,92.0
ID4415,Becky,Contract related,1,101.0,4.0,2021-03-19 16:27:50,1,84.0
ID4416,Joe,Payment related,1,105.0,5.0,2021-03-19 16:27:50,1,379.0
ID4417,Stewart,Payment related,0,,,2021-03-19 16:33:36,0,
ID4418,Greg,Contract related,1,47.0,4.0,2021-03-19 16:33:36,1,414.0
ID4419,Greg,Admin Support,1,123.0,3.0,2021-03-19 16:43:41,1,160.0
ID4420,Jim,Streaming,0,108.0,3.0,2021-03-19 16:43:41,1,279.0
ID4421,Stewart,Admin Support,0,,,2021-03-20 09:05:46,0,
ID4422,Martha,Technical Support,1,35.0,5.0,2021-03-20 09:05:46,1,67.0
ID4423,Jim,Technical Support,1,80.0,5.0,2021-03-20 09:57:36,1,187.0
ID4424,Dan,Technical Support,1,16.0,5.0,2021-03-20 09:57:36,1,175.0
ID4425,Dan,Admin Support,1,102.0,3.0,2021-03-20 10:17:46,1,375.0
ID4426,Stewart,Streaming,0,,,2021-03-20 10:17:46,0,
ID4427,Joe,Streaming,1,111.0,3.0,2021-03-20 10:19:12,1,376.0
ID4428,Becky,Payment related,1,81.0,4.0,2021-03-20 10:19:12,1,285.0
ID4429,Diane,Contract related,0,,,2021-03-20 10:42:14,0,
ID4430,Martha,Technical Support,1,32.0,5.0,2021-03-20 10:42:14,1,36.0
ID4431,Dan,Payment related,0,,,2021-03-20 11:12:29,0,
ID4432,Diane,Streaming,1,52.0,3.0,2021-03-20 11:12:29,1,194.0
ID4433,Martha,Technical Support,1,112.0,5.0,2021-03-20 11:25:26,1,191.0
ID4434,Becky,Technical Support,1,30.0,3.0,2021-03-20 11:25:26,1,375.0
ID4435,Becky,Admin Support,1,91.0,1.0,2021-03-20 11:47:02,1,119.0
ID4436,Greg,Streaming,1,53.0,3.0,2021-03-20 11:47:02,1,315.0
ID4437,Becky,Contract related,0,,,2021-03-20 11:55:41,0,
ID4438,Diane,Contract related,0,,,2021-03-20 11:55:41,0,
ID4439,Jim,Technical Support,1,40.0,3.0,2021-03-20 12:12:58,1,302.0
ID4440,Diane,Contract related,1,45.0,5.0,2021-03-20 12:12:58,1,346.0
ID4441,Jim,Streaming,0,,,2021-03-20 12:24:29,0,
ID4442,Stewart,Admin Support,1,89.0,2.0,2021-03-20 12:24:29,1,217.0
ID4443,Becky,Technical Support,1,24.0,5.0,2021-03-20 13:07:41,1,110.0
ID4444,Diane,Technical Support,1,76.0,3.0,2021-03-20 13:07:41,1,304.0
ID4445,Greg,Streaming,1,27.0,2.0,2021-03-20 13:12:00,1,257.0
ID4446,Stewart,Contract related,0,27.0,4.0,2021-03-20 13:12:00,1,151.0
ID4447,Diane,Contract related,1,104.0,2.0,2021-03-20 13:42:14,1,332.0
ID4448,Diane,Admin Support,1,110.0,1.0,2021-03-20 13:42:14,1,209.0
ID4449,Joe,Contract related,1,51.0,4.0,2021-03-20 13:46:34,1,311.0
ID4450,Dan,Contract related,1,65.0,2.0,2021-03-20 13:46:34,1,349.0
ID4451,Greg,Admin Support,1,21.0,4.0,2021-03-20 14:26:53,1,192.0
ID4452,Becky,Streaming,1,29.0,3.0,2021-03-20 14:26:53,1,73.0
ID4453,Diane,Payment related,0,,,2021-03-20 15:23:02,0,
ID4454,Joe,Technical Support,0,,,2021-03-20 15:23:02,0,
ID4455,Stewart,Contract related,1,124.0,4.0,2021-03-20 15:41:46,1,183.0
ID4456,Greg,Streaming,1,21.0,1.0,2021-03-20 15:41:46,1,264.0
ID4457,Martha,Admin Support,1,121.0,3.0,2021-03-20 15:43:12,1,138.0
ID4458,Becky,Technical Support,0,,,2021-03-20 15:43:12,0,
ID4459,Dan,Payment related,1,56.0,2.0,2021-03-20 15:43:12,1,167.0
ID4460,Greg,Contract related,1,10.0,3.0,2021-03-20 15:43:12,1,373.0
ID4461,Martha,Payment related,1,56.0,4.0,2021-03-20 15:44:38,1,172.0
ID4462,Joe,Payment related,0,,,2021-03-20 15:44:38,0,
ID4463,Jim,Technical Support,1,17.0,3.0,2021-03-20 15:56:10,1,31.0
ID4464,Martha,Contract related,1,37.0,5.0,2021-03-20 15:56:10,1,50.0
ID4465,Becky,Streaming,1,108.0,5.0,2021-03-20 16:06:14,1,66.0
ID4466,Diane,Technical Support,1,18.0,5.0,2021-03-20 16:06:14,1,343.0
ID4467,Martha,Streaming,0,,,2021-03-20 16:50:53,0,
ID4468,Martha,Streaming,1,77.0,4.0,2021-03-20 16:50:53,1,283.0
ID4469,Diane,Streaming,1,34.0,1.0,2021-03-20 17:32:38,1,271.0
ID4470,Greg,Contract related,1,73.0,3.0,2021-03-20 17:32:38,1,102.0
ID4471,Martha,Streaming,0,,,2021-03-20 17:44:10,0,
ID4472,Greg,Admin Support,1,120.0,3.0,2021-03-20 17:44:10,1,162.0
ID4473,Stewart,Technical Support,1,100.0,1.0,2021-03-20 17:57:07,1,317.0
ID4474,Martha,Payment related,1,93.0,4.0,2021-03-20 17:57:07,1,378.0
ID4475,Diane,Streaming,0,17.0,4.0,2021-03-20 17:58:34,1,49.0
ID4476,Stewart,Payment related,1,17.0,2.0,2021-03-20 17:58:34,1,309.0
ID4477,Jim,Contract related,1,56.0,2.0,2021-03-21 09:01:26,1,265.0
ID4478,Diane,Admin Support,0,,,2021-03-21 09:01:26,0,
ID4479,Dan,Contract related,1,97.0,2.0,2021-03-21 09:04:19,1,159.0
ID4480,Stewart,Streaming,1,25.0,4.0,2021-03-21 09:04:19,1,380.0
ID4481,Diane,Technical Support,1,47.0,4.0,2021-03-21 09:27:22,1,170.0
ID4482,Jim,Payment related,1,70.0,3.0,2021-03-21 09:27:22,1,115.0
ID4483,Greg,Technical Support,1,86.0,3.0,2021-03-21 10:01:55,1,187.0
ID4484,Stewart,Contract related,1,92.0,5.0,2021-03-21 10:01:55,1,249.0
ID4485,Greg,Admin Support,1,122.0,3.0,2021-03-21 10:35:02,1,88.0
ID4486,Diane,Streaming,1,11.0,3.0,2021-03-21 10:35:02,1,408.0
ID4487,Diane,Technical Support,1,27.0,3.0,2021-03-21 10:43:41,1,368.0
ID4488,Greg,Contract related,0,,,2021-03-21 10:43:41,0,
ID4489,Becky,Payment related,1,17.0,4.0,2021-03-21 11:09:36,1,118.0
ID4490,Greg,Payment related,1,113.0,3.0,2021-03-21 11:09:36,1,194.0
ID4491,Dan,Payment related,0,,,2021-03-21 11:31:12,0,
ID4492,Becky,Streaming,1,101.0,3.0,2021-03-21 11:31:12,1,202.0
ID4493,Becky,Contract related,1,69.0,1.0,2021-03-21 11:47:02,1,154.0
ID4494,Stewart,Technical Support,1,24.0,3.0,2021-03-21 11:47:02,1,237.0
ID4495,Becky,Technical Support,1,84.0,4.0,2021-03-21 11:55:41,1,120.0
ID4496,Greg,Technical Support,0,,,2021-03-21 11:55:41,0,
ID4497,Diane,Payment related,0,,,2021-03-21 12:00:00,0,
ID4498,Diane,Technical Support,0,,,2021-03-21 12:00:00,0,
ID4499,Martha,Streaming,1,92.0,3.0,2021-03-21 12:18:43,1,250.0
ID4500,Joe,Admin Support,0,,,2021-03-21 12:18:43,0,
ID4501,Stewart,Payment related,0,,,2021-03-21 12:53:17,0,
ID4502,Diane,Streaming,1,114.0,2.0,2021-03-21 12:53:17,1,235.0
ID4503,Diane,Payment related,1,109.0,3.0,2021-03-21 12:53:17,1,279.0
ID4504,Diane,Technical Support,1,89.0,3.0,2021-03-21 12:53:17,1,151.0
ID4505,Dan,Payment related,1,124.0,3.0,2021-03-21 13:09:07,1,218.0
ID4506,Martha,Streaming,1,43.0,5.0,2021-03-21 13:09:07,1,67.0
ID4507,Dan,Contract related,1,110.0,5.0,2021-03-21 13:30:43,1,320.0
ID4508,Becky,Streaming,1,31.0,4.0,2021-03-21 13:30:43,1,199.0
ID4509,Stewart,Payment related,0,,,2021-03-21 13:49:26,0,
ID4510,Diane,Admin Support,0,,,2021-03-21 13:49:26,0,
ID4511,Diane,Streaming,1,17.0,3.0,2021-03-21 14:12:29,1,288.0
ID4512,Becky,Contract related,1,111.0,3.0,2021-03-21 14:12:29,1,325.0
ID4513,Diane,Admin Support,1,10.0,2.0,2021-03-21 14:16:48,1,201.0
ID4514,Stewart,Contract related,1,121.0,1.0,2021-03-21 14:16:48,1,89.0
ID4515,Dan,Payment related,1,114.0,4.0,2021-03-21 14:22:34,1,118.0
ID4516,Greg,Technical Support,1,49.0,4.0,2021-03-21 14:22:34,1,32.0
ID4517,Greg,Admin Support,1,114.0,1.0,2021-03-21 14:29:46,1,205.0
ID4518,Jim,Streaming,1,75.0,3.0,2021-03-21 14:29:46,1,162.0
ID4519,Jim,Payment related,0,42.0,5.0,2021-03-21 14:36:58,1,205.0
ID4520,Greg,Payment related,1,95.0,3.0,2021-03-21 14:36:58,1,297.0
ID4521,Stewart,Admin Support,1,88.0,3.0,2021-03-21 15:12:58,1,385.0
ID4522,Joe,Technical Support,1,51.0,3.0,2021-03-21 15:12:58,1,168.0
ID4523,Martha,Contract related,1,28.0,1.0,2021-03-21 15:15:50,1,49.0
ID4524,Diane,Payment related,0,86.0,4.0,2021-03-21 15:15:50,1,374.0
ID4525,Diane,Contract related,0,60.0,4.0,2021-03-21 15:24:29,1,198.0
ID4526,Joe,Streaming,1,60.0,2.0,2021-03-21 15:24:29,1,287.0
ID4527,Dan,Payment related,1,63.0,4.0,2021-03-21 16:06:14,1,111.0
ID4528,Joe,Technical Support,1,23.0,4.0,2021-03-21 16:06:14,1,381.0
ID4529,Greg,Technical Support,0,,,2021-03-21 16:12:00,0,
ID4530,Becky,Streaming,1,100.0,4.0,2021-03-21 16:12:00,1,108.0
ID4531,Jim,Admin Support,1,105.0,4.0,2021-03-21 16:52:19,1,32.0
ID4532,Greg,Technical Support,1,29.0,4.0,2021-03-21 16:52:19,1,131.0
ID4533,Becky,Admin Support,0,,,2021-03-21 17:26:53,0,
ID4534,Stewart,Payment related,0,98.0,2.0,2021-03-21 17:26:53,1,249.0
ID4535,Dan,Contract related,1,108.0,4.0,2021-03-21 17:32:38,1,328.0
ID4536,Becky,Payment related,0,,,2021-03-21 17:32:38,0,
ID4537,Stewart,Contract related,1,116.0,5.0,2021-03-21 17:42:43,1,393.0
ID4538,Stewart,Streaming,1,78.0,4.0,2021-03-21 17:42:43,1,330.0
ID4539,Diane,Payment related,0,,,2021-03-22 09:44:38,0,
ID4540,Greg,Payment related,1,81.0,3.0,2021-03-22 09:44:38,1,231.0
ID4541,Diane,Streaming,1,84.0,2.0,2021-03-22 09:46:05,1,53.0
ID4542,Stewart,Contract related,1,24.0,4.0,2021-03-22 09:46:05,1,334.0
ID4543,Dan,Streaming,1,114.0,3.0,2021-03-22 10:03:22,1,343.0
ID4544,Diane,Contract related,0,,,2021-03-22 10:03:22,0,
ID4545,Greg,Contract related,0,32.0,5.0,2021-03-22 10:07:41,1,191.0
ID4546,Martha,Contract related,1,16.0,4.0,2021-03-22 10:07:41,1,190.0
ID4547,Jim,Admin Support,0,104.0,5.0,2021-03-22 10:14:53,1,284.0
ID4548,Stewart,Technical Support,1,40.0,3.0,2021-03-22 10:14:53,1,53.0
ID4549,Joe,Contract related,1,80.0,4.0,2021-03-22 11:19:41,1,167.0
ID4550,Jim,Payment related,1,88.0,4.0,2021-03-22 11:19:41,1,310.0
ID4551,Joe,Admin Support,1,86.0,3.0,2021-03-22 12:00:00,1,219.0
ID4552,Martha,Streaming,1,57.0,4.0,2021-03-22 12:00:00,1,398.0
ID4553,Jim,Contract related,1,96.0,5.0,2021-03-22 12:05:46,1,370.0
ID4554,Jim,Technical Support,1,72.0,2.0,2021-03-22 12:05:46,1,260.0
ID4555,Jim,Admin Support,1,37.0,5.0,2021-03-22 12:07:12,1,76.0
ID4556,Jim,Technical Support,0,,,2021-03-22 12:07:12,0,
ID4557,Martha,Technical Support,1,37.0,1.0,2021-03-22 12:46:05,1,32.0
ID4558,Becky,Streaming,1,10.0,5.0,2021-03-22 12:46:05,1,109.0
ID4559,Diane,Admin Support,0,,,2021-03-22 13:26:24,0,
ID4560,Dan,Technical Support,1,120.0,3.0,2021-03-22 13:26:24,1,123.0
ID4561,Becky,Contract related,1,95.0,4.0,2021-03-22 13:27:50,1,244.0
ID4562,Jim,Technical Support,1,74.0,3.0,2021-03-22 13:27:50,1,355.0
ID4563,Diane,Contract related,0,,,2021-03-22 13:32:10,0,
ID4564,Diane,Streaming,0,,,2021-03-22 13:32:10,0,
ID4565,Stewart,Technical Support,1,77.0,3.0,2021-03-22 13:43:41,1,80.0
ID4566,Joe,Technical Support,1,50.0,4.0,2021-03-22 13:43:41,1,211.0
ID4567,Diane,Payment related,1,94.0,3.0,2021-03-22 14:13:55,1,292.0
ID4568,Becky,Technical Support,1,109.0,2.0,2021-03-22 14:13:55,1,189.0
ID4569,Dan,Contract related,1,30.0,1.0,2021-03-22 14:48:29,1,139.0
ID4570,Joe,Admin Support,1,124.0,4.0,2021-03-22 14:48:29,1,327.0
ID4571,Becky,Technical Support,0,,,2021-03-22 14:51:22,0,
ID4572,Diane,Contract related,0,,,2021-03-22 14:51:22,0,
ID4573,Joe,Streaming,1,114.0,3.0,2021-03-22 15:25:55,1,248.0
ID4574,Greg,Technical Support,1,32.0,4.0,2021-03-22 15:25:55,1,300.0
ID4575,Martha,Contract related,1,75.0,4.0,2021-03-22 15:41:46,1,105.0
ID4576,Dan,Contract related,0,109.0,2.0,2021-03-22 15:41:46,1,366.0
ID4577,Martha,Streaming,1,116.0,3.0,2021-03-22 16:03:22,1,162.0
ID4578,Dan,Technical Support,1,26.0,3.0,2021-03-22 16:03:22,1,151.0
ID4579,Joe,Admin Support,1,67.0,4.0,2021-03-22 16:06:14,1,363.0
ID4580,Stewart,Admin Support,0,58.0,4.0,2021-03-22 16:06:14,1,217.0
ID4581,Stewart,Streaming,1,20.0,2.0,2021-03-22 16:24:58,1,395.0
ID4582,Jim,Technical Support,1,115.0,1.0,2021-03-22 16:24:58,1,289.0
ID4583,Stewart,Admin Support,0,35.0,4.0,2021-03-22 16:29:17,1,225.0
ID4584,Becky,Technical Support,1,36.0,4.0,2021-03-22 16:29:17,1,131.0
ID4585,Greg,Contract related,0,,,2021-03-22 16:49:26,0,
ID4586,Greg,Payment related,1,62.0,1.0,2021-03-22 16:49:26,1,77.0
ID4587,Dan,Admin Support,1,37.0,3.0,2021-03-22 17:39:50,1,260.0
ID4588,Dan,Payment related,0,,,2021-03-22 17:39:50,0,
ID4589,Martha,Technical Support,1,124.0,1.0,2021-03-22 17:48:29,1,379.0
ID4590,Joe,Admin Support,1,58.0,5.0,2021-03-22 17:48:29,1,375.0
ID4591,Becky,Admin Support,1,77.0,5.0,2021-03-22 17:58:34,1,131.0
ID4592,Jim,Technical Support,1,80.0,4.0,2021-03-22 17:58:34,1,68.0
ID4593,Martha,Payment related,1,51.0,5.0,2021-03-23 09:18:43,1,145.0
ID4594,Martha,Streaming,1,110.0,3.0,2021-03-23 09:18:43,1,259.0
ID4595,Becky,Admin Support,1,112.0,4.0,2021-03-23 09:47:31,1,280.0
ID4596,Dan,Technical Support,1,27.0,5.0,2021-03-23 09:47:31,1,42.0
ID4597,Dan,Technical Support,1,53.0,1.0,2021-03-23 11:22:34,1,35.0
ID4598,Joe,Technical Support,1,125.0,3.0,2021-03-23 11:22:34,1,232.0
ID4599,Joe,Streaming,1,13.0,1.0,2021-03-23 11:45:36,1,174.0
ID4600,Joe,Contract related,1,37.0,4.0,2021-03-23 11:45:36,1,164.0
ID4601,Martha,Streaming,1,84.0,4.0,2021-03-23 12:27:22,1,226.0
ID4602,Greg,Technical Support,0,,,2021-03-23 12:27:22,0,
ID4603,Martha,Streaming,0,,,2021-03-23 12:38:53,0,
ID4604,Joe,Admin Support,1,123.0,3.0,2021-03-23 12:38:53,1,186.0
ID4605,Martha,Streaming,0,51.0,3.0,2021-03-23 13:03:22,1,331.0
ID4606,Greg,Admin Support,1,69.0,1.0,2021-03-23 13:03:22,1,287.0
ID4607,Dan,Streaming,1,80.0,1.0,2021-03-23 13:52:19,1,180.0
ID4608,Greg,Payment related,1,111.0,5.0,2021-03-23 13:52:19,1,245.0
ID4609,Diane,Admin Support,1,26.0,4.0,2021-03-23 14:05:17,1,358.0
ID4610,Dan,Admin Support,1,29.0,1.0,2021-03-23 14:05:17,1,163.0
ID4611,Martha,Streaming,0,,,2021-03-23 14:26:53,0,
ID4612,Becky,Technical Support,1,43.0,4.0,2021-03-23 14:26:53,1,92.0
ID4613,Diane,Technical Support,1,58.0,3.0,2021-03-23 15:21:36,1,296.0
ID4614,Jim,Admin Support,1,27.0,2.0,2021-03-23 15:21:36,1,388.0
ID4615,Diane,Admin Support,1,39.0,4.0,2021-03-23 15:27:22,1,115.0
ID4616,Joe,Payment related,1,83.0,4.0,2021-03-23 15:27:22,1,123.0
ID4617,Jim,Contract related,1,22.0,4.0,2021-03-23 15:33:07,1,256.0
ID4618,Jim,Contract related,1,56.0,5.0,2021-03-23 15:33:07,1,127.0
ID4619,Martha,Streaming,1,98.0,2.0,2021-03-23 16:20:38,1,250.0
ID4620,Diane,Streaming,0,,,2021-03-23 16:20:38,0,
ID4621,Greg,Streaming,1,101.0,5.0,2021-03-23 16:24:58,1,75.0
ID4622,Greg,Streaming,0,,,2021-03-23 16:24:58,0,
ID4623,Dan,Technical Support,1,93.0,4.0,2021-03-23 16:33:36,1,36.0
ID4624,Dan,Payment related,1,24.0,4.0,2021-03-23 16:33:36,1,177.0
ID4625,Diane,Admin Support,1,58.0,4.0,2021-03-23 16:39:22,1,305.0
ID4626,Greg,Payment related,1,124.0,4.0,2021-03-23 16:39:22,1,109.0
ID4627,Dan,Payment related,0,50.0,2.0,2021-03-23 16:39:22,1,282.0
ID4628,Martha,Payment related,1,74.0,3.0,2021-03-23 16:39:22,1,320.0
ID4629,Joe,Admin Support,1,62.0,4.0,2021-03-23 16:48:00,1,45.0
ID4630,Joe,Payment related,0,,,2021-03-23 16:48:00,0,
ID4631,Becky,Payment related,1,19.0,3.0,2021-03-23 17:21:07,1,228.0
ID4632,Dan,Admin Support,1,65.0,3.0,2021-03-23 17:21:07,1,320.0
ID4633,Dan,Contract related,1,30.0,3.0,2021-03-23 17:32:38,1,180.0
ID4634,Stewart,Admin Support,1,77.0,4.0,2021-03-23 17:32:38,1,42.0
ID4635,Joe,Payment related,0,,,2021-03-23 17:39:50,0,
ID4636,Martha,Payment related,0,98.0,5.0,2021-03-23 17:39:50,1,164.0
ID4637,Stewart,Admin Support,1,70.0,1.0,2021-03-23 17:54:14,1,281.0
ID4638,Joe,Contract related,1,58.0,3.0,2021-03-23 17:54:14,1,145.0
ID4639,Dan,Technical Support,1,21.0,3.0,2021-03-24 09:00:00,1,154.0
ID4640,Dan,Payment related,1,61.0,5.0,2021-03-24 09:00:00,1,347.0
ID4641,Jim,Contract related,1,111.0,5.0,2021-03-24 09:12:58,1,401.0
ID4642,Dan,Streaming,1,75.0,4.0,2021-03-24 09:12:58,1,339.0
ID4643,Greg,Admin Support,0,,,2021-03-24 09:37:26,0,
ID4644,Greg,Technical Support,0,,,2021-03-24 09:37:26,0,
ID4645,Joe,Technical Support,1,30.0,3.0,2021-03-24 09:43:12,1,303.0
ID4646,Joe,Payment related,1,78.0,5.0,2021-03-24 09:43:12,1,276.0
ID4647,Dan,Technical Support,0,,,2021-03-24 09:50:24,0,
ID4648,Becky,Technical Support,1,26.0,5.0,2021-03-24 09:50:24,1,231.0
ID4649,Dan,Payment related,0,,,2021-03-24 09:59:02,0,
ID4650,Greg,Technical Support,1,93.0,3.0,2021-03-24 09:59:02,1,149.0
ID4651,Jim,Streaming,1,101.0,5.0,2021-03-24 10:06:14,1,341.0
ID4652,Jim,Technical Support,1,107.0,1.0,2021-03-24 10:06:14,1,179.0
ID4653,Stewart,Admin Support,1,123.0,4.0,2021-03-24 10:10:34,1,355.0
ID4654,Martha,Contract related,1,99.0,3.0,2021-03-24 10:10:34,1,153.0
ID4655,Becky,Streaming,0,72.0,4.0,2021-03-24 10:52:19,1,339.0
ID4656,Joe,Contract related,1,113.0,5.0,2021-03-24 10:52:19,1,138.0
ID4657,Diane,Technical Support,0,,,2021-03-24 11:08:10,0,
ID4658,Joe,Admin Support,0,,,2021-03-24 11:08:10,0,
ID4659,Greg,Technical Support,1,119.0,2.0,2021-03-24 11:11:02,1,35.0
ID4660,Diane,Payment related,1,80.0,5.0,2021-03-24 11:11:02,1,34.0
ID4661,Dan,Payment related,1,82.0,3.0,2021-03-24 11:34:05,1,67.0
ID4662,Martha,Payment related,1,97.0,1.0,2021-03-24 11:34:05,1,176.0
ID4663,Joe,Payment related,1,31.0,5.0,2021-03-24 12:18:43,1,169.0
ID4664,Jim,Admin Support,0,,,2021-03-24 12:18:43,0,
ID4665,Dan,Technical Support,1,11.0,5.0,2021-03-24 13:17:46,1,383.0
ID4666,Becky,Streaming,1,91.0,3.0,2021-03-24 13:17:46,1,113.0
ID4667,Becky,Technical Support,1,15.0,5.0,2021-03-24 13:42:14,1,116.0
ID4668,Jim,Contract related,1,17.0,3.0,2021-03-24 13:42:14,1,366.0
ID4669,Greg,Technical Support,1,38.0,2.0,2021-03-24 13:53:46,1,280.0
ID4670,Stewart,Technical Support,1,47.0,4.0,2021-03-24 13:53:46,1,270.0
ID4671,Dan,Technical Support,1,52.0,3.0,2021-03-24 14:26:53,1,68.0
ID4672,Greg,Contract related,1,99.0,3.0,2021-03-24 14:26:53,1,87.0
ID4673,Stewart,Payment related,0,,,2021-03-24 14:39:50,0,
ID4674,Martha,Contract related,1,108.0,2.0,2021-03-24 14:39:50,1,186.0
ID4675,Diane,Streaming,1,54.0,3.0,2021-03-24 15:01:26,1,129.0
ID4676,Joe,Contract related,1,73.0,3.0,2021-03-24 15:01:26,1,245.0
ID4677,Martha,Admin Support,1,123.0,1.0,2021-03-24 15:17:17,1,47.0
ID4678,Greg,Payment related,1,33.0,5.0,2021-03-24 15:17:17,1,371.0
ID4679,Stewart,Payment related,1,53.0,2.0,2021-03-24 15:33:07,1,82.0
ID4680,Joe,Payment related,1,35.0,1.0,2021-03-24 15:33:07,1,176.0
ID4681,Diane,Contract related,0,,,2021-03-24 15:46:05,0,
ID4682,Becky,Technical Support,1,45.0,3.0,2021-03-24 15:46:05,1,350.0
ID4683,Dan,Payment related,0,113.0,1.0,2021-03-24 16:16:19,1,234.0
ID4684,Jim,Admin Support,1,115.0,5.0,2021-03-24 16:16:19,1,304.0
ID4685,Diane,Contract related,1,81.0,5.0,2021-03-24 16:17:46,1,118.0
ID4686,Martha,Technical Support,1,21.0,5.0,2021-03-24 16:17:46,1,287.0
ID4687,Joe,Admin Support,0,89.0,5.0,2021-03-24 16:27:50,1,70.0
ID4688,Jim,Payment related,1,54.0,3.0,2021-03-24 16:27:50,1,317.0
ID4689,Jim,Technical Support,1,59.0,1.0,2021-03-24 16:30:43,1,367.0
ID4690,Becky,Streaming,1,61.0,1.0,2021-03-24 16:30:43,1,252.0
ID4691,Greg,Streaming,1,102.0,1.0,2021-03-24 17:28:19,1,401.0
ID4692,Martha,Contract related,0,73.0,3.0,2021-03-24 17:28:19,1,40.0
ID4693,Greg,Payment related,0,,,2021-03-25 09:01:26,0,
ID4694,Stewart,Contract related,1,75.0,5.0,2021-03-25 09:01:26,1,252.0
ID4695,Martha,Streaming,1,46.0,3.0,2021-03-25 09:04:19,1,100.0
ID4696,Joe,Technical Support,1,96.0,5.0,2021-03-25 09:04:19,1,260.0
ID4697,Martha,Payment related,1,17.0,3.0,2021-03-25 09:18:43,1,106.0
ID4698,Martha,Admin Support,1,97.0,4.0,2021-03-25 09:18:43,1,126.0
ID4699,Martha,Payment related,1,124.0,4.0,2021-03-25 10:27:50,1,371.0
ID4700,Joe,Streaming,1,94.0,5.0,2021-03-25 10:27:50,1,209.0
ID4701,Jim,Streaming,0,,,2021-03-25 10:27:50,0,
ID4702,Stewart,Contract related,1,91.0,5.0,2021-03-25 10:27:50,1,361.0
ID4703,Stewart,Technical Support,1,51.0,4.0,2021-03-25 10:48:00,1,344.0
ID4704,Jim,Contract related,0,73.0,4.0,2021-03-25 10:48:00,1,410.0
ID4705,Dan,Streaming,1,67.0,2.0,2021-03-25 10:53:46,1,392.0
ID4706,Greg,Payment related,0,,,2021-03-25 10:53:46,0,
ID4707,Greg,Technical Support,0,,,2021-03-25 11:00:58,0,
ID4708,Martha,Payment related,0,,,2021-03-25 11:00:58,0,
ID4709,Greg,Streaming,1,83.0,4.0,2021-03-25 11:44:10,1,371.0
ID4710,Diane,Payment related,1,95.0,1.0,2021-03-25 11:44:10,1,313.0
ID4711,Jim,Payment related,1,43.0,1.0,2021-03-25 12:04:19,1,135.0
ID4712,Becky,Payment related,1,95.0,3.0,2021-03-25 12:04:19,1,97.0
ID4713,Joe,Admin Support,0,,,2021-03-25 13:40:48,0,
ID4714,Stewart,Payment related,1,53.0,4.0,2021-03-25 13:40:48,1,353.0
ID4715,Stewart,Contract related,1,28.0,4.0,2021-03-25 13:53:46,1,199.0
ID4716,Martha,Streaming,1,99.0,4.0,2021-03-25 13:53:46,1,288.0
ID4717,Becky,Admin Support,0,70.0,1.0,2021-03-25 14:49:55,1,37.0
ID4718,Jim,Admin Support,1,51.0,3.0,2021-03-25 14:49:55,1,255.0
ID4719,Greg,Admin Support,0,,,2021-03-25 15:01:26,0,
ID4720,Greg,Streaming,1,38.0,3.0,2021-03-25 15:01:26,1,323.0
ID4721,Greg,Technical Support,0,61.0,4.0,2021-03-25 15:18:43,1,353.0
ID4722,Martha,Technical Support,1,49.0,3.0,2021-03-25 15:18:43,1,189.0
ID4723,Jim,Payment related,1,65.0,3.0,2021-03-25 15:23:02,1,298.0
ID4724,Becky,Contract related,1,74.0,4.0,2021-03-25 15:23:02,1,406.0
ID4725,Greg,Admin Support,1,114.0,4.0,2021-03-25 15:50:24,1,173.0
ID4726,Stewart,Contract related,0,,,2021-03-25 15:50:24,0,
ID4727,Greg,Admin Support,0,118.0,3.0,2021-03-25 16:01:55,1,127.0
ID4728,Martha,Payment related,1,119.0,4.0,2021-03-25 16:01:55,1,351.0
ID4729,Dan,Admin Support,1,25.0,2.0,2021-03-25 16:06:14,1,248.0
ID4730,Dan,Contract related,1,106.0,4.0,2021-03-25 16:06:14,1,221.0
ID4731,Diane,Streaming,1,29.0,5.0,2021-03-25 16:26:24,1,408.0
ID4732,Stewart,Admin Support,1,104.0,5.0,2021-03-25 16:26:24,1,372.0
ID4733,Greg,Admin Support,1,70.0,4.0,2021-03-25 16:39:22,1,368.0
ID4734,Jim,Payment related,1,85.0,4.0,2021-03-25 16:39:22,1,205.0
ID4735,Becky,Contract related,0,,,2021-03-25 17:35:31,0,
ID4736,Jim,Contract related,1,61.0,5.0,2021-03-25 17:35:31,1,319.0
ID4737,Jim,Contract related,1,44.0,3.0,2021-03-25 17:44:10,1,328.0
